v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target,ean8,ean13,boolean_null,low_variance,number_in_words,dayofweek,year,currency_amount,currency_currency,markdown_text_amount,markdown_text_currency
,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,yes,7,no,0,1,0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,64,9,4096,4,49,0,0.44444448,1.0,25.0,4096,4,1194395,4761507200626,False,21,9.0,Saturday,1993,50.0,,1.0,Le
,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,yes,7,no,0,0,0,1,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,69,49,4761,4,49,0,0.44444448,1.0,25.0,4761,4,4000631,7965676866332,False,21,5.0,Saturday,1973,75990.0,KÄ,1.0,man.
,0,6,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,no,6,no,0,0,1,0,0,0,0,0,0,3,0.66666669,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,58,36,3364,4,36,0,0.44444448,0.0,36.0,3364,4,71575636,1492254525634,,21,9.0,Thursday,1990,151200.0,ØªÙˆÙ…Ø§Ù†,1.0,
,0,6,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,no,6,no,0,0,1,0,0,0,0,0,0,3,0.66666669,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,61,36,3721,4,36,0,0.44444448,0.0,36.0,3721,4,19450964,3184532256894,False,22,20.1,Thursday,2006,1235.99,â‚¬,478.0,
,0,3,0,1,1,0,,0,1,1,0,0,0,0,1,1,1,1,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,no,11,no,0,0,0,0,1,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,26,121,676,1,121,0,1.0,0.0,121.0,676,4,91798886,5914995531737,,22,1.0,Sunday,1989,15130.0,Ð ,244.0,Sk
,0,5,0,1,1,0,,2,2,4,0,1,1,2,3,5,5,5,8,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,6,no,0,0,0,1,0,0,0,0,0,3,1.6666666,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,28,64,784,25,36,9,2.7777777,2.25,49.0,784,3,85555099,7948573858297,,22,9.0,Saturday,1974,151200.0,ØªÙˆÙ…Ø§Ù†,238.0,kn
,0,5,0,1,1,0,,2,2,4,0,1,1,2,3,5,5,5,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,5,1.5,6,no,0,1,0,0,0,0,0,0,0,3,1.6666666,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,7,1,49,25,36,9,2.7777777,2.25,49.0,49,3,18733716,7263272357286,True,21,105.0,Thursday,1988,1550000.0,Rp,4.0,
,0,5,0,1,1,0,,2,2,4,0,1,1,2,3,5,5,5,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,6,no,0,0,1,0,0,0,0,0,0,3,1.6666666,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,27,36,729,25,36,9,2.7777777,2.25,49.0,729,3,40729077,8091245249035,False,22,1.0,Tuesday,1991,119.0,$,4.0,man.
,0,5,0,1,1,0,,2,2,4,0,1,1,2,3,5,5,5,4,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,5,1.5,6,no,0,1,0,0,0,0,0,0,0,3,1.6666666,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,11,16,121,25,36,9,2.7777777,2.25,49.0,121,3,43232017,7908291513465,,22,1.0,Wednesday,1976,15130.0,Ð ,373.0,Le
,0,5,0,1,1,0,,2,2,4,0,1,1,2,3,5,5,5,7,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,5,1.5,6,no,0,0,0,0,0,1,0,0,0,3,1.6666666,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,14,49,196,25,36,9,2.7777777,2.25,49.0,196,3,60199270,5792857032147,,22,105.0,Sunday,2015,151200.0,ØªÙˆÙ…Ø§Ù†,1.0,kn
,0,3,0,1,0,0,,0,1,1,0,1,1,0,2,2,2,2,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,no,6,no,0,0,0,0,1,0,0,0,0,1,2.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,34,121,1156,4,36,0,4.0,0.0,72.25,1156,4,36325764,7720408487502,True,21,1.0,Sunday,1979,15130.0,Ð ,10.0,Af
,0,3,0,1,0,0,,0,1,1,0,1,1,0,2,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,no,6,no,0,0,1,0,0,0,0,0,0,1,2.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,31,36,961,4,36,0,4.0,0.0,72.25,961,4,25927764,5896365551340,True,22,105.0,Thursday,2005,1235.99,â‚¬,8.0,
,0,4,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,6,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,6,no,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,73,36,5329,9,36,0,1.0,4.0,36.0,5329,2,46541949,2320412500546,True,22,20.1,Sunday,1977,119.0,$,2.0,Af
,0,4,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,6,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,3,2,6,no,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,49,36,2401,9,36,0,1.0,4.0,36.0,2401,2,6301606,5510078434973,True,21,9.0,Wednesday,1975,50.0,,1.0,Af
,0,4,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,6,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,6,no,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,76,36,5776,9,36,0,1.0,4.0,36.0,5776,2,14792472,672294577775,,21,1.0,Thursday,1976,1235.99,â‚¬,299.0,kn
,0,5,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,3,6,no,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,67,36,4489,16,36,1,1.7777778999999998,9.0,81.0,4489,4,21031656,9289312915405,True,21,5.0,Saturday,2010,15130.0,Ð ,216.0,man.
,0,5,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,4,3,6,no,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,15,64,225,16,36,1,1.7777778999999998,9.0,81.0,225,4,79782623,3127388951735,,22,105.0,Tuesday,2020,75990.0,KÄ,1.0,Le
,0,5,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,4,3,6,no,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,65,36,4225,16,36,1,1.7777778999999998,9.0,81.0,4225,4,50823758,7019191609926,True,21,105.0,Monday,2008,15130.0,Ð ,1.0,Br
,0,5,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,15,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,4,3,6,no,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,44,225,1936,16,36,1,1.7777778999999998,9.0,81.0,1936,4,69888373,2866351401822,,22,9.0,Friday,1988,99.0,â‚¬,1.0,kn
,0,4,0,1,1,0,,0,2,2,1,1,2,1,3,4,4,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,no,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,42,0,1764,16,0,4,1.7777778999999998,1.0,9.0,1764,3,85335264,2146303009109,,22,1.0,Saturday,1993,15130.0,Ð ,460.0,kn
,0,4,0,1,1,0,,0,2,2,1,1,2,1,3,4,4,4,6,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,no,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,17,36,289,16,0,4,1.7777778999999998,1.0,9.0,289,3,90223143,2069077126455,True,22,9.0,Tuesday,1988,119.0,$,1.0,kn
,0,4,0,1,1,0,,0,2,2,1,1,2,1,3,4,4,4,3,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,no,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,9,9,81,16,0,4,1.7777778999999998,1.0,9.0,81,3,67918881,6875883114809,False,22,105.0,Friday,2021,75990.0,KÄ,1.0,Sk
,0,4,0,1,1,0,,0,2,2,1,1,2,1,3,4,4,4,6,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,no,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,38,36,1444,16,0,4,1.7777778999999998,1.0,9.0,1444,3,86640251,6788156667370,False,22,105.0,Saturday,2020,119.0,$,1.0,Br
,0,4,0,1,1,0,,1,2,3,1,1,2,2,3,5,5,5,6,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,6,no,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,49,36,2401,25,36,9,6.25,2.25,90.25,2401,3,66533788,5505838746809,True,21,5.0,Sunday,1984,75990.0,KÄ,1.0,man.
,0,4,0,1,1,0,,1,2,3,1,1,2,2,3,5,5,5,13,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,6,no,0,0,0,0,0,0,0,1,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,35,169,1225,25,36,9,6.25,2.25,90.25,1225,3,85424685,9289266345709,False,22,9.0,Wednesday,2020,119.0,$,366.0,Le
,0,4,0,1,1,0,,1,2,3,1,1,2,2,3,5,5,5,2,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,6,no,0,1,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,10,4,100,25,36,9,6.25,2.25,90.25,100,3,7087905,6295554058940,,21,9.0,Wednesday,1978,1235.99,â‚¬,1.0,Le
,0,4,0,1,1,0,,1,2,3,1,1,2,2,3,5,5,5,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,6,no,1,0,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,25,36,9,6.25,2.25,90.25,1,3,10250266,9636572726461,,22,105.0,Wednesday,2014,151200.0,ØªÙˆÙ…Ø§Ù†,2.0,kn
,0,4,0,1,1,0,,1,2,3,1,1,2,2,3,5,5,5,8,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,6,no,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,17,64,289,25,36,9,6.25,2.25,90.25,289,3,83725562,60942091788,,21,105.0,Wednesday,1987,1550000.0,Rp,1.0,Le
,0,3,0,1,1,1,1,2,1,3,0,1,1,2,2,4,4,4,9,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,6,no,0,0,0,1,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,34,81,1156,16,36,4,4.0,1.0,56.25,1156,4,85143555,7958492170844,,22,5.0,Tuesday,2015,99.0,â‚¬,10.0,
,0,3,0,1,1,1,1,2,1,3,0,1,1,2,2,4,4,4,5,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,6,no,0,1,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,11,25,121,16,36,4,4.0,1.0,56.25,121,4,80029175,2310034180479,,21,9.0,Wednesday,1981,119.0,$,1.0,kn
,0,3,0,1,1,1,1,2,1,3,0,1,1,2,2,4,4,4,6,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,6,no,0,0,1,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,52,36,2704,16,36,4,4.0,1.0,56.25,2704,4,41215029,2447112883844,False,21,20.1,Tuesday,1984,1235.99,â‚¬,302.0,Le
,0,3,0,1,1,1,1,2,1,3,0,1,1,2,2,4,4,4,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,6,no,0,1,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,1,8,4,64,16,36,4,4.0,1.0,56.25,64,4,48418911,5127481824446,True,21,5.0,Thursday,1999,15130.0,Ð ,488.0,Le
,0,3,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,no,no,1,0,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,74,0,5476,4,0,0,4.0,64.0,0.25,5476,2,62466233,3587810515711,True,22,1.0,Wednesday,1987,151200.0,ØªÙˆÙ…Ø§Ù†,456.0,kn
,0,3,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,no,no,0,1,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,86,1,7396,4,0,0,4.0,64.0,0.25,7396,2,69150678,1822470803603,True,21,5.0,Friday,2021,50.0,,4.0,man.
90000.0,0,4,0,1,1,1,1,1,2,3,0,1,1,1,3,4,4,4,10,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,10,0,0,0,1,0,0,0,0,0,2,2.0,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,0,1,32,100,1024,16,0,4,4.0,1.0,64.0,1024,4,54358874,6967273371555,,22,5.0,Saturday,1997,99.0,â‚¬,1.0,Le
90000.0,0,4,0,1,1,1,1,1,2,3,0,1,1,1,3,4,4,4,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,10,0,0,1,0,0,0,0,0,0,2,2.0,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,0,1,38,36,1444,16,0,4,4.0,1.0,64.0,1444,4,15648877,7058665190980,,21,105.0,Saturday,2002,1235.99,â‚¬,485.0,Le
90000.0,0,4,0,1,1,1,1,1,2,3,0,1,1,1,3,4,4,4,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,10,1,0,0,0,0,0,0,0,0,2,2.0,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,0,1,7,0,49,16,0,4,4.0,1.0,64.0,49,4,10543221,5358631930773,False,22,5.0,Friday,2000,151200.0,ØªÙˆÙ…Ø§Ù†,1.0,
90000.0,0,4,0,1,1,1,1,1,2,3,0,1,1,1,3,4,4,4,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,10,0,1,0,0,0,0,0,0,0,2,2.0,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,0,1,12,25,144,16,0,4,4.0,1.0,64.0,144,4,49796353,1716290811675,True,22,20.1,Friday,1977,1235.99,â‚¬,6.0,
171162.0,0,4,0,1,1,0,,1,2,3,0,1,1,1,3,4,4,4,9,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,.33333334,9,no,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,1,47,81,2209,16,81,1,1.7777778999999998,0.11111112,49.0,2209,4,90524608,8375169356254,,21,1.0,Sunday,1994,50.0,,325.0,Af
